raw,calibrated
0.007848257,-0.0053508626
0.011520579,-0.0016785404
0.012153809,-0.0010453109
0.014455406,0.0012562862
0.011502705,-0.0016964152
0.009313012,-0.0038861083
0.015223683,0.002024563
0.013272567,0.00007344689
0.015092849,0.001893729
0.020099454,0.006900334
0.011467474,-0.0017316462
0.010930013,-0.002269107
0.009984247,-0.0032148724
0.014540065,0.0013409453
0.012328571,-0.0008705491
0.014319089,0.0011199694
0.014516567,0.001317447
0.016228458,0.003029338
0.008841745,-0.004357375
0.018903663,0.0057045436
0.016523251,0.0033241315
0.009054736,-0.0041443836
0.013391967,0.0001928471
0.013786931,0.00058781076
0.011198378,-0.0020007417
0.008061087,-0.005138033
0.00859003,-0.0046090903
0.010901524,-0.002297596
0.016275566,0.0030764462
0.0130936,-0.00010551978
0.01223281,-0.00096630957
0.011899571,-0.0012995489
0.011887561,-0.0013115592
0.010437473,-0.002761647
0.012595692,-0.0006034281
0.013391194,0.0001920741
0.016717875,0.0035187555
0.010692153,-0.0025069667
0.010939288,-0.0022598319
0.014622134,0.0014230143
0.014401432,0.0012023123
0.005214956,-0.007984163
0.014669926,0.0014708061
0.010950378,-0.0022487417
0.016443295,0.0032441756
0.014914654,0.0017155344
0.012406252,-0.0007928675
0.011304147,-0.0018949732
0.012250497,-0.0009486228
0.014412616,0.0012134966
0.014221298,0.0010221777
0.008780686,-0.0044184336
0.013981521,0.0007824013
0.012755219,-0.00044390094
0.012927884,-0.0002712356
0.008325111,-0.0048740087
0.007405986,-0.0057931338
0.008137909,-0.005061211
0.0075936597,-0.00560546
0.012117551,-0.0010815691
0.011297901,-0.0019012187
0.016731119,0.003531999
0.016322643,0.0031235227
0.011673877,-0.0015252428
0.010981607,-0.0022175126
0.017832495,0.0046333754
0.0132701835,0.00007106364
0.01074005,-0.0024590697
0.008807318,-0.0043918015
0.016567629,0.003368509
0.011706785,-0.0014923345
0.0076561114,-0.0055430084
0.0124258185,-0.00077330135
0.012306889,-0.00089223124
0.011420817,-0.0017783027
0.01219869,-0.0010004295
0.012782147,-0.00041697267
0.016965473,0.0037663532
0.01595628,0.002757161
